"word1","word2","n"
"city","charter",409
"building","sign",405
"city","owned",403
"authority","bus",402
"bus","station",402
"bus","terminal",402
"george","washington",402
"nyc","department",402
"port","authority",402
"transportation","traffic",402
"truck","routes",402
"washington","bus",402
"nyc","ferry",401
"gas","piping",397
"illegal","defective",397
"improper","illegal",397
"unpermitted","gas",397
"owned","garage",396
"ferry","including",394
"including","routes",394
"lost","item",394
"routes","fares",394
"renew","rent",393
"boiler","inspections",392
"building's","dob",392
"dob","boiler",392
"friends","caring",392
"person","60",392
"seniors","caring",392
"elementary","middle",390
"student","report",390
"car","repair",389
"undocumented","immigrants",387
"puerto","rico",385
"property","transfer",382
"transfer","tax",382
"citi","bike",381
"fresh","batteries",380
"homeless","adult",379
"quality","alerts",379
"serve","food",378
"unsanitary","conditions",377
"city","commercial",375
"commercial","motor",375
"tax","cmvt",375
"vehicle","tax",375
"exchange","refund",373
"governor","andrew",373
"loose","syringes",372
"report","loose",372
"ages","60",369
"yorkers","ages",369
"bike","membership",365
"child","missed",365
"equipment","maintenance",365
"school","transportation",365
"children","ages",364
"educational","programs",364
"head","start",364
"city","trees",361
"destroying","city",361
"island","rail",360
"rail","road",360
"road","lirr",360
"incorrect","letter",358
"letter","grade",358
"letter","grading",358
"missing","fake",358
"building's","janitor",357
"residential","building's",357
"report","snow",356
"audio","video",354
"city","marshal",354
"computer","equipment",354
"fire","alarm",354
"video","photo",354
"stop","shelter",352
"ventilation","system",350
"limousine","black",345
"hashanah","takes",344
"monday","september",344
"october","1st",344
"rosh","hashanah",344
"september","30th",344
"tuesday","october",344
"bail","refund",342
"cash","bail",342
"refund","information",342
"credit","bureaus",341
"credit","report",341
"free","credit",341
"deed","fraud",337
"report","deed",337
"camera","judgment",334
"landlord","fraud",334
"report","tenant",334
"vehicle's","registration",334
"affordable","housing",333
"housing","applications",333
"food","carts",331
"illegal","change",328
"legal","certificate",328
"job","training",327
"request","streetlight",326
"streetlight","installation",326
"tax","exemptions",325
"anti","sexual",324
"harassment","training",324
"sewer","charge",324
"improvement","contractor",323
"vehicle","stored",323
"census","bureau",322
"census","data",322
"annual","city",321
"city","event",321
"identity","theft",321
"individuals","prevent",321
"prevent","identity",321
"shred","fest",321
"special","event",321
"bugs","safely",320
"health","commissioner's",320
"missing","window",320
"nyc","health",320
"refuses","installation",320
"safely","including",320
"exemptions","abatements",317
"homeowners","including",317
"including","eligibility",317
"business","track",316
"notice","telling",313
"repair","water",313
"telling","property",313
"water","pipes",313
"commercial","property",310
"water","service",310
"health","effects",309
"conditions","caused",308
"report","unsanitary",308
"garbage","alongside",307
"litter","debris",307
"report","litter",307
"poll","worker",305
"family","homes",303
"support","hotline",302
"inspection","report",299
"electricity","service",297
"heat","water",297
"water","gas",297
"report","drinking",296
"report","worker",296
"social","club",296
"unlicensed","establishment",296
"worker","health",296
"worker","safety",296
"cleaning","rules",293
"commercial","enforcement",293
"enforcement","routing",293
"property","request",293
"routing","sticker",293
"sidewalk","cleaning",293
"television","production",292
"control","training",289
"controlling","rats",289
"pest","control",289
"annual","boiler",288
"boiler","inspection",288
"registration","system",286
"conducted","business",285
"school","renovation",285
"adult","home",283
"assisted","living",283
"living","facility",283
"damaged","sunken",282
"marriage","ceremonies",282
"perform","marriage",282
"report","dense",282
"senior","transportation",282
"transportation","provider",282
"visible","smoke",282
"age","55",280
"free","minor",278
"grants","loans",278
"home","repairs",278
"minor","home",278
"programs","learn",278
"repair","grants",278
"spray","paint",278
"including","syep",277
"people","including",277
"stump","removals",275
"tree","stump",275
"recycling","bins",274
"center","offering",272
"commercial","vehicle",272
"offering","support",272
"preventing","window",272
"window","falls",272
"avoiding","cigarette",269
"business","avoiding",269
"cigarette","taxes",269
"illegal","sale",269
"rent","assistance",268
"2020","census",267
"aids","hospital",267
"devices","including",267
"donate","buy",267
"hearing","aids",267
"hospital","beds",267
"including","wheelchairs",267
"medical","devices",267
"sell","medical",267
"wheelchairs","hearing",267
"adolescent","children",264
"business","certificate",264
"helps","resolve",264
"resolve","conflict",264
"requests","submitted",263
"sells","audio",262
"law","requiring",261
"baby","syndrome",260
"improvement","contracts",260
"including","information",260
"mattress","store",260
"negotiate","home",260
"parents","including",260
"preventing","shaken",260
"shaken","baby",260
"solicit","negotiate",260
"syndrome","child",260
"care","workers",259
"paid","care",259
"school","teacher",259
"animal","odor",257
"cement","oil",257
"gasoline","cement",257
"grease","gasoline",257
"oil","sewage",257
"property","damaged",257
"report","animal",257
"report","grease",257
"sewage","chemicals",257
"additional","language",254
"dental","insurance",254
"interpretation","services",254
"intervention","program",254
"language","services",254
"provide","translation",254
"accident","involving",253
"hire","vehicle",253
"housing","online",253
"insurance","information",253
"online","resources",253
"request","insurance",253
"resources","services",253
"violence","shelter",253
"sexual","assault",252
"academy","registration",251
"health","academy",251
"educational","support",250
"business","operating",249
"employer","identification",249
"federal","employer",249
"correct","wages",247
"recover","money",247
"building","demolition",245
"illegal","unsafe",245
"report","panhandling",245
"rubber","tires",245
"mosquito","season",244
"standing","water",244
"alerts","air",243
"fire","neighborhood",243
"indoor","air",243
"neighborhood","air",243
"quality","complaint",243
"quality","survey",243
"survey","devices",243
"child","safety",242
"elementary","school",242
"service","laundromat",242
"washes","clothes",242
"8","clients",240
"drunk","driving",240
"nycha","fees",240
"parking","appliances",240
"police","seized",240
"curb","cut",239
"institutional","address",239
"recycling","services",239
"report","prostitution",239
"request","garbage",239
"metro","north",238
"north","railroad",238
"debris","container",237
"environmental","protection",236
"gas","appliance",236
"apartments","legally",235
"autopsy","report",235
"biking","riding",235
"cellar","apartments",235
"cypress","hills",235
"daylight","saving",235
"hills","renovate",235
"legal","family",235
"motorized","scooters",235
"people","biking",235
"riding","motorized",235
"saving","time",235
"scooters","rollerblading",235
"paint","repair",234
"poisoning","lead",234
"poisoning","prevention",234
"school","programs",234
"awning","permits",233
"billboard","building",233
"breaking","recycling",233
"housing","quality",233
"quality","inspections",233
"recycling","rules",233
"homeowner","concerned",232
"legal","counseling",232
"request","housing",232
"school","services",232
"trash","collection",230
"traveling","abroad",230
"urban","development",229
"existing","permit",228
"film","video",228
"photography","permit",228
"sell","electronic",228
"boiler","permits",224
"private","schools",224
"required","boiler",224
"support","services",224
"card","company",223
"credit","card",223
"current","status",223
"poll","site",223
"snow","shoveling",223
"care","equipment",222
"lawn","care",222
"recently","released",222
"bus","lanes",221
"driving","parking",221
"film","vehicles",221
"vehicles","driving",221
"employment","activities",220
"owned","businesses",220
"required","employment",220
"water","backflow",220
"drag","racing",217
"liquor","license",217
"report","drag",217
"volunteer","opportunities",215
"fire","report",214
"firearms","permit",213
"request","installation",213
"women","owned",213
"bright","lights",212
"lot","shining",212
"report","bright",212
"parking","cards",211
"price","gouging",211
"report","price",211
"retail","stores",210
"selling","alcohol",210
"backflow","program",209
"brokers","including",209
"business","requirements",209
"cross","connection",209
"hate","crime",209
"hate","crimes",209
"including","registration",209
"past","hate",209
"public","benefits",209
"registration","information",209
"appointment","register",208
"examination","appointment",208
"plan","examination",208
"plan","examiner",208
"request","consultation",208
"denial","removal",206
"pregnant","women",206
"report","misconduct",206
"final","disposition",205
"official","court",205
"child's","adoption",204
"carts","report",202
"food","trucks",202
"restaurants","food",202
"alterations","require",201
"require","permits",201
"acid","laser",200
"box","cutters",200
"cutters","etching",200
"etching","acid",200
"free","training",200
"healthy","food",200
"laser","pointers",200
"paint","tobacco",200
"pointers","spray",200
"selling","box",200
"store","selling",200
"accept","complaints",199
"cooking","odor",199
"electronic","cigarette",199
"city's","laws",198
"clinic","run",198
"current","home",198
"home","tbra",198
"housing","discrimination",198
"owned","property",198
"resolve","disputes",198
"tbra","tenants",198
"tenants","participants",198
"person","defecating",197
"public","facility",197
"restaurant","public",197
"safety","inspection",197
"lama","building",195
"mitchell","lama",195
"adult","day",194
"professional","misconduct",194
"public","sidewalk",194
"report","professional",194
"low","vision",192
"human","rights",191
"public","programs",191
"published","materials",191
"rain","gardens",191
"released","inmates",191
"rights","public",191
"existing","smoke",190
"free","smoke",190
"health","speaker",190
"smoke","alarms",190
"smoke","detectors",190
"food","establishment",189
"bag","recycling",188
"debt","collection",188
"plastic","bag",188
"recycling","law",188
"safety","issue",188
"state's","plastic",188
"york","state's",188
"illegal","fireworks",187
"bike","rack",185
"eligible","pregnant",185
"women","mothers",185
"block","party",182
"breaking","park",182
"care","agency",182
"care","physician",182
"immigration","effects",182
"park","rules",182
"physician","appointment",182
"primary","care",182
"census","employment",181
"employment","opportunities",181
"apprenticeship","program",180
"fair","parade",180
"income","homeowners",180
"line","cook",180
"paid","apprenticeship",180
"party","street",180
"eligible","department",179
"homeless","services",179
"services","clients",179
"direct","people",178
"report","plumbing",178
"licensed","plumber",177
"religious","school",177
"island","railway",176
"person","selling",176
"health","spa",175
"spa","membership",175
"notary","public",174
"required","permit",174
"training","program",174
"businesses","schools",173
"educational","events",173
"emergency","plan",173
"emergency","preparedness",173
"gracie","mansion",173
"including","tips",173
"preparedness","including",173
"schools","students",173
"tips","educational",173
"deceptive","advertising",172
"report","sexual",172
"bond","amount",171
"inmate's","bail",171
"reproductive","health",171
"tax","credits",171
"term","setting",171
"food","allergies",170
"lien","sales",170
"protecting","customers",170
"sewer","debt",170
"bicycle","safety",169
"fund","account",169
"retail","liquor",169
"city","hotels",168
"hotels","restaurants",168
"range","hood",168
"restaurants","attractions",168
"car","seat",167
"free","car",167
"report","misleading",167
"seat","inspection",167
"sewage","overflow",167
"damaged","sewer",166
"evacuation","zones",166
"illegal","animal",166
"cares","coat",165
"coat","drive",165
"york","cares",165
"affect","residential",164
"laws","rules",164
"recent","laws",164
"coverage","financial",163
"facility","apartment",163
"oil","spill",163
"pedestrian","ramp",163
"private","home",163
"shoveling","assistance",163
"cooking","oil",162
"bill","rate",161
"offering","sexual",161
"official","directory",161
"permit","required",161
"rate","increases",161
"report","standing",161
"seized","vehicle",161
"surplus","auto",161
"vehicle","auctions",161
"water","outdoors",161
"alarm","box",160
"deposit","money",160
"inmate","fund",160
"city","homeowner",157
"commission","tlc",157
"information","yellowcabnyc.com",157
"limousine","commission",157
"official","website",157
"taxi","information",157
"tlc","website",157
"training","programs",157
"officer","similar",156
"public","officer",156
"restaurants","report",156
"fast","food",155
"food","employers",155
"linc","renewal",155
"offer","predictable",155
"participant","issues",155
"profit","organizations",155
"requiring","retail",155
"loan","company",154
"propane","tank",154
"retaining","wall",154
"amtrak","trains",153
"based","food",153
"classes","learn",153
"compost","related",153
"credit","funding",153
"credits","training",153
"excel","academically",153
"food","scrap",153
"funding","office",153
"neighborhood","based",153
"office","space",153
"related","workshops",153
"scrap","drop",153
"space","tax",153
"travel","information",153
"woman","owned",153
"crossing","guard",152
"2020","united",151
"city","addresses",151
"gifted","students",151
"home","instruction",151
"student","qualifies",151
"supreme","courts",151
"car","wash",150
"city","vehicle",150
"commercial","car",150
"congestion","surcharge",150
"drain","underneath",150
"hire","vehicles",150
"hurricane","preparation",150
"illegal","gambling",150
"maintenance","issue",150
"manage","stormwater",150
"rain","garden",150
"sidewalks","report",150
"stormwater","runoff",150
"access","cover",149
"concrete","barrier",149
"crash","cushion",149
"cushion","guard",149
"escalator","codes",149
"federal","government",149
"government","jobs",149
"guard","rail",149
"including","civil",149
"jobs","including",149
"missing","crash",149
"noisy","utility",149
"utility","access",149
"cap","fitting",148
"installation","removal",148
"locking","unlocking",148
"relocation","locking",148
"removal","relocation",148
"spray","cap",148
"biological","parents",147
"certified","lab",147
"cost","dna",147
"decals","posted",147
"dna","testing",147
"handles","bankruptcy",147
"owned","properties",147
"report","signs",147
"testing","provided",147
"condo","declaration",146
"families","move",145
"homeless","families",145
"red","lights",145
"running","red",145
"tissue","donor",145
"vehicles","running",145
"infections","stis",144
"information","testing",144
"sexually","transmitted",144
"transmitted","infections",144
"hazardous","materials",142
"training","required",142
"affairs","license",141
"career","ladder",141
"highways","road",141
"ladder","program",141
"nurse","career",141
"overgrown","grass",141
"report","overgrown",141
"road","medians",141
"traffic","islands",141
"amended","return",140
"earned","income",140
"sales","auctions",139
"artist","license",138
"refund","law",138
"vehicle","permit",138
"advice","loan",137
"animal","shelter",137
"impaired","seniors",137
"loan","referrals",137
"management","advice",137
"physically","impaired",137
"cigarette","regulations",135
"collection","business",135
"lanes","designated",135
"multiple","people",135
"passenger","vehicles",135
"pay","checks",135
"protection","speaker",135
"reducing","health",135
"tobacco","laws",135
"traffic","lanes",135
"alarm","range",133
"hood","suppression",133
"installation","inspection",133
"noisy","manhole",133
"standpipe","installation",133
"dcas","managed",132
"lewd","act",132
"machine","ballot",132
"managed","building",132
"site","voting",132
"voting","machine",132
"hazardous","material",131
"roadway","sidewalk",131
"accepts","requests",130
"specific","intersection",130
"business","owners",129
"certification","program",129
"municipal","parking",129
"gas","station",128
"health","information",128
"broadcast","television",127
"channel","rescan",127
"required","exams",127
"television","channel",127
"attendance","requirements",126
"demand","occupations",126
"employment","agency",126
"exploit","immigrants",126
"fraudulent","schemes",126
"report","individuals",126
"student","attendance",126
"affairs","fine",125
"safe","construction",125
"disturbs","asbestos",123
"notification","required",123
"nyc","condoms",123
"request","nyc",123
"care","preventative",122
"health","screenings",122
"intoxicated","person",122
"irs","employee",122
"mammogram","prenatal",122
"payment","policy",122
"prenatal","care",122
"preventative","care",122
"8","landlords",121
"balloon","inflation",121
"billboard","poster",121
"bulging","cracked",121
"city","clerk's",121
"clerk's","online",121
"cracked","defective",121
"current","nycha",121
"day","parade",121
"fabric","sign",121
"flexible","fabric",121
"follow","permit",121
"holiday","season",121
"local","law",121
"november","28",121
"online","applications",121
"parade","balloon",121
"permit","regulations",121
"pre","parade",121
"toy","donations",121
"group's","television",120
"media","group's",120
"nyc","media",120
"private","towing",119
"towing","services",119
"learning","disabilities",118
"homeless","shelters",117
"brooklyn","manhattan",116
"current","inmates",116
"discharge","papers",116
"jail","release",116
"request","jail",116
"adult","families",115
"automated","external",115
"external","defibrillator",115
"request","rental",115
"14th","street",114
"halloween","party",114
"licensing","permits",114
"operating","guidelines",114
"perform","structural",114
"prescription","drugs",114
"recalled","food",114
"report","barbecuing",114
"residential","barbecuing",114
"rules","programs",114
"structural","welding",114
"ticket","giveaway",114
"traffic","restrictions",114
"traffic","safety",114
"york","suny",114
"cardiopulmonary","resuscitation",113
"certificate","verification",113
"free","class",113
"including","women",113
"nycha","rent",113
"owned","minority",113
"sell","items",113
"support","businesses",113
"workshops","assistance",113
"category","complaint",112
"complaint","type",112
"consumer","information",112
"free","home",112
"income","senior",112
"location","category",112
"moderate","income",112
"sidewalk","repairs",112
"damaged","pedestrian",111
"deferred","repayment",111
"free","deferred",111
"minors","overcrowded",111
"program","providing",111
"repayment","loans",111
"sewer","line",111
"cashing","business",110
"check","cashing",110
"marriage","registration",110
"official","documentation",110
"rechargeable","batteries",110
"registration","certificate",110
"tax","matters",110
"broken","damaged",109
"damaged","dirty",109
"empowerednyc","program",109
"pay","phone",109
"repair","shop",109
"waterway","ferry",109
"york","waterway",109
"cool","roof",108
"cool","roofs",108
"cost","cool",108
"eligible","building",108
"install","cool",108
"leaking","plumbing",108
"legal","assistance",108
"roof","installation",108
"diabetes","developed",107
"diabetes","including",107
"door","attached",107
"including","diabetes",107
"commercial","vehicles",106
"parking","commercial",106
"residential","streets",106
"buildings","id",105
"linknyc","kiosk",105
"maintenance","water",105
"penalized","department",105
"safety","equipment",105
"aging","speaker",104
"building","excavation",104
"nearby","building",104
"11","2001",103
"escalator","inspector",103
"financial","compensation",103
"flavored","tobacco",103
"physical","health",103
"selling","flavored",103
"september","11",103
"terrorist","attack",103
"window","air",103
"alzheimer's","disease",102
"construction","sites",102
"disease","including",102
"farmers","market",102
"flammable","liquids",102
"living","arrangements",102
"occupancy","tax",102
"safety","agent",102
"school","safety",102
"term","care",102
"city","hall",101
"federal","health",101
"human","service",101
"licensed","businesses",101
"recruiting","transporting",101
"sanitation","speaker",101
"service","benefit",101
"transporting","selling",101
"visit","city",101
"camps","day",100
"camps","report",100
"day","camps",100
"drug","plan",100
"emergency","events",100
"overnight","camps",100
"prescription","drug",100
"summer","camps",100
"alcohol","file",99
"excavate","property",99
"install","locks",99
"licensed","money",99
"middle","east",99
"money","transmitter",99
"sell","alcohol",99
"transmitter","business",99
"99","copies",98
"literature","item",98
"sanitation","literature",98
"construct","pipe",97
"pipe","scaffolding",97
"tow","vehicles",97
"aids","counseling",96
"awning","canopy",96
"barber","shop",96
"canopy","marquee",96
"counseling","testing",96
"derrick","operation",96
"organized","crime",96
"permit","license",96
"reducing","unwanted",96
"report","organized",96
"storm","enclosure",96
"supervised","living",96
"treatment","services",96
"unwanted","mail",96
"jersey","transit",95
"medicare","fraud",95
"train","system",95
"transit","bus",95
"childhood","lead",94
"city","repaired",94
"landmark","building",94
"lead","law",94
"lead","prevention",94
"prevention","act",94
"electronic","equipment",93
"air","pollution",92
"building","public",92
"city","parks",92
"rape","incest",92
"request","social",92
"sell","audio",92
"27","2020",91
"absentee","voting",91
"asbestos","exposure",91
"election","alerts",91
"election","related",91
"free","crib",91
"january","27",91
"locations","voter",91
"related","complaints",91
"rights","absentee",91
"site","locations",91
"voter","registration",91
"voting","election",91
"billing","issue",90
"commercial","driving",90
"hotel","motel",90
"protest","permit",90
"yorkers","living",90
"11","98",89
"98","facade",89
"assistance","information",89
"blocked","damaged",89
"building","facade",89
"collection","bin",89
"damaged","dangling",89
"dangling","missing",89
"electronic","sign",89
"facade","inspections",89
"facade","safety",89
"freelance","workers",89
"highway","sign",89
"highway","speed",89
"law","11",89
"metal","barricade",89
"overhead","electronic",89
"police","sawhorse",89
"required","building",89
"safety","program",89
"sawhorse","cement",89
"speed","limits",89
"city's","foam",88
"foam","ban",88
"foam","products",88
"owners","entrepreneurs",88
"residential","properties",88
"selling","single",88
"bulletins","guides",87
"dumping","clean",87
"eating","healthy",87
"flow","test",87
"gather","indoors",87
"hydrant","flow",87
"littering","signs",87
"sell","taxable",87
"tangible","personal",87
"taxable","services",87
"taxable","tangible",87
"automated","teller",85
"machine","atm",85
"natural","disasters",85
"residential","driveway",85
"teller","machine",85
"duplicate","receipt",84
"rental","agency",84
"taxi","ride",84
"college","students",83
"grade","slope",83
"ground","level",83
"home","renovations",83
"preventing","mosquitoes",83
"property's","grade",83
"renovations","violations",83
"spraying","schedules",83
"violations","permits",83
"water","report",83
"appointment","online",82
"nail","salon",82
"sex","offender",82
"car","rental",81
"detention","programs",81
"federal","tax",81
"juvenile","detention",81
"storage","unit",81
"tax","incentives",81
"tax","information",81
"bronx","brooklyn",80
"city","landmarks",80
"city","university",80
"county","names",80
"excelsior","scholarship",80
"free","tuition",80
"historic","sites",80
"manhattan","queens",80
"recreational","facilities",80
"york","cuny",80
"acetylene","tank",78
"automobile","business",78
"distributing","flyers",78
"hot","tub",78
"including","vehicles",78
"individual","distributing",78
"job","placement",78
"paint","odor",78
"pool","sauna",78
"posting","signs",78
"property","including",78
"report","spray",78
"sauna","hot",78
"spray","ground",78
"tub","steam",78
"asbestos","investigator",77
"certified","asbestos",77
"landmark","buildings",77
"close","water",76
"ferry","terminals",76
"sewer","pipes",76
"streets","parks",76
"subways","streets",76
"train","service",76
"water","taps",76
"wet","connections",76
"write","english",76
"bring","items",75
"corps","program",75
"federal","job",75
"food","pantries",75
"helps","unemployed",75
"job","corps",75
"pantries","serve",75
"papers","required",75
"requiring","employers",75
"school","meals",75
"serve","people",75
"community","college",74
"dry","cleaner",74
"healthcare","decisions",74
"loft","tenants",72
"resolving","disputes",72
"travel","agency",72
"yorkers","start",72
"aerial","vehicle",71
"body","camera",71
"camera","footage",71
"drone","formally",71
"extinguisher","servicing",71
"fire","extinguisher",71
"multiple","dwellings",71
"nypd","police",71
"portable","fire",71
"sprinkler","system",71
"stop","report",71
"unmanned","aerial",71
"vehicle","uav",71
"advise","tenants",70
"building","facility",70
"gas","leak",70
"government","employee",70
"job","assistance",70
"military","draft",70
"official","building",70
"provide","job",70
"public","official",70
"street","pole",70
"telecommunication","box",70
"trauma","scene",70
"buildings","notice",69
"conditions","operating",69
"defaced","unreadable",69
"flood","zone",69
"foreclosure","process",69
"permit","violating",69
"pet","store",69
"reduce","air",69
"rem","foreclosure",69
"specific","properties",69
"unhealthy","animal",69
"violating","city",69
"zone","designations",69
"abuse","registry",68
"animal","abuse",68
"camp","day",68
"city","comptroller",68
"city","council",68
"commuter","benefits",68
"day","camp",68
"inspection","information",68
"internship","programs",68
"investigate","asbestos",68
"overnight","camp",68
"perform","plumbing",68
"provide","commuter",68
"summer","camp",68
"city","taxes",67
"clearance","certificate",67
"paid","city",67
"backup","event",66
"basic","response",66
"blood","lead",66
"disaster","preparedness",66
"lead","tests",66
"recent","sewage",66
"response","skills",66
"sewage","backup",66
"donate","blood",65
"heavy","traffic",65
"owned","parking",65
"parking","facility",65
"swimming","pool",65
"u.s","2020",65
"building","code",64
"city","building",64
"health","patients",64
"public","citybench",64
"treatment","plans",64
"air","complaint",63
"attorney","submitting",63
"citizen's","air",63
"counterfeit","united",63
"firearm","licenses",63
"food","waste",63
"meter","inspector",63
"minutes","learn",63
"people","traveling",63
"protection","dep",63
"records","request",63
"report","counterfeit",63
"smoke","free",63
"tobacco","hookah",63
"vital","records",63
"workers","compensation",63
"existing","parking",62
"free","swim",62
"public","pools",62
"sauna","maintenance",62
"swim","programs",62
"defective","metal",61
"electrician's","license",61
"loan","programs",61
"mental","illness",61
"metal","sidewalk",61
"repair","grant",61
"sidewalk","grating",61
"substance","misuse",61
"buildings","dob",60
"counterfeit","items",60
"dob","document",60
"email","claiming",60
"false","information",60
"hiv","prevention",60
"hurricane","sandy",60
"opiate","overdose",60
"preventing","opiate",60
"prevention","prep",60
"report","stores",60
"scam","email",60
"selling","counterfeit",60
"shoveling","job",60
"tour","guide",60
"adequate","rat",59
"bisexual","transgender",59
"building","demolitions",59
"commercial","lease",59
"gay","bisexual",59
"health","clinics",59
"infant","child",59
"lease","related",59
"lesbian","gay",59
"rat","extermination",59
"report","gunfire",59
"bed","bug",58
"city","supported",58
"commercial","clients",58
"emergency","relief",58
"offers","cash",58
"police","precinct",58
"supported","emergency",58
"truck","traffic",58
"city's","plan",57
"maintain","city",57
"tree","beds",57
"50","forms",56
"chronically","ill",56
"compliance","e.o",56
"disabled","children",56
"e.o","50",56
"eeo","compliance",56
"fair","wages",56
"forms","report",56
"illegal","denial",56
"individuals","parents",56
"lgbtq","individuals",56
"loud","party",56
"medical","referrals",56
"nyc","residents",56
"pack","food",56
"post","prices",56
"prepare","store",56
"process","prepare",56
"questioning","lgbtq",56
"referrals","health",56
"sold","directly",56
"batteries","report",55
"broken","bike",55
"fireworks","displays",55
"legal","fireworks",55
"line","repair",55
"office","buildings",55
"potter's","field",55
"public","cemetery",55
"purchasing","city",55
"retail","store",55
"sells","rechargeable",55
"service","line",55
"sewer","service",55
"action","centers",54
"address","health",54
"care","options",54
"fitness","classes",54
"free","fitness",54
"health","action",54
"health","disparities",54
"hookah","products",54
"neighborhood","health",54
"recovery","programs",54
"sandy","recovery",54
"standpipe","system",54
"staying","fit",54
"system","testing",54
"term","leases",54
"cat","initiative",53
"collection","agencies",53
"community","cats",53
"dry","cleaning",53
"feral","cat",53
"initiative","nycfci",53
"managing","debt",53
"nyc","feral",53
"water","efficiency",53
"abandoned","properties",52
"advertising","abandoned",52
"alternate","programs",52
"authorized","parking",52
"due","returns",52
"file","past",52
"jail","inmate",52
"legionnaires","disease",52
"list","advertising",52
"medical","record",52
"military","discharge",52
"outstanding","tax",52
"owe","taxes",52
"parking","space",52
"past","due",52
"pay","outstanding",52
"repairs","electronic",52
"sell","newspapers",52
"separation","documents",52
"tax","amounts",52
"unsafe","products",52
"alert","devices",51
"burning","garbage",51
"cats","dogs",51
"charity","organization",51
"electrical","wiring",51
"extreme","cold",51
"houses","cats",51
"illegal","incinerator",51
"install","electrical",51
"medical","alert",51
"pet","shop",51
"provide","recommendations",51
"report","burning",51
"report","suspected",51
"sells","grooms",51
"stay","warm",51
"suspected","terrorist",51
"terrorist","activity",51
"trade","center",51
"warm","healthy",51
"winter","storms",51
"world","trade",51
"actual","service",50
"assign","distribute",50
"collect","personal",50
"cooling","tower",50
"deliver","process",50
"factory","power",50
"household","debts",50
"industrial","facility",50
"person","offering",50
"power","plant",50
"cream","truck",49
"fight","parking",49
"ice","cream",49
"illegally","parked",49
"parked","cars",49
"report","music",49
"report","visible",49
"vehicle","owners",49
"visible","exhaust",49
"wheel","locks",49
"advanced","english",48
"beer","wine",48
"breast","examinations",48
"classroom","learning",48
"clinics","offering",48
"educational","program",48
"english","language",48
"health","bulletin",48
"language","learners",48
"learning","tutoring",48
"license","tax",48
"offering","mammograms",48
"pilot","program",48
"retail","beer",48
"specific","educational",48
"united","nations",48
"yard","waste",48
"bathroom","requirements",47
"free","nurse",47
"home","visit",47
"install","repair",47
"nurse","home",47
"parenting","education",47
"pregnant","teen",47
"public","auctions",47
"public","bathroom",47
"reception","center",47
"repair","plug",47
"service","dog",47
"sewer","connection",47
"time","pregnant",47
"animal","facility",46
"approved","upk",46
"bicycle","shop",46
"bike","map",46
"boarding","facility",46
"center","health",46
"center","performance",46
"city","bike",46
"construction","superintendent",46
"doe","approved",46
"facility","petting",46
"groomer","horse",46
"health","program",46
"horse","stable",46
"kennel","groomer",46
"licensed","electrician",46
"location","added",46
"offering","tax",46
"performance","summary",46
"petting","zoo",46
"preparation","services",46
"report","vandalism",46
"shelter","kennel",46
"shop","location",46
"stable","boarding",46
"summary","cards",46
"tax","preparation",46
"unpermitted","animal",46
"upk","provider",46
"vandalism","taking",46
"avoid","internet",45
"fishing","license",45
"horse","drawn",45
"internet","scams",45
"public","swimming",45
"report","telemarketers",45
"telemarketers","soliciting",45
"text","messages",45
"accept","reports",44
"apprenticeship","offered",44
"aptitude","exam",44
"bike","share",44
"business","development",44
"business","practices",44
"celebration","taking",44
"december","31",44
"dockless","bike",44
"electrical","apprenticeship",44
"environmental","compliance",44
"environmental","regulations",44
"eve","celebration",44
"existing","bus",44
"green","business",44
"helps","participants",44
"including","incentives",44
"local","union",44
"meeting","environmental",44
"participants","pass",44
"private","events",44
"regulations","including",44
"request","permission",44
"sell","fresh",44
"share","pilot",44
"sidewalk","valve",44
"times","square",44
"tuesday","december",44
"valve","covers",44
"year's","eve",44
"air","act",43
"basin","installation",43
"beach","maintenance",43
"bicycle","helmet",43
"broken","sprinkler",43
"dwellings","request",43
"free","air",43
"free","bicycle",43
"merchant","charging",43
"smoking","rules",43
"wrong","amount",43
"cannabidiol","cbd",42
"construction","professionals",42
"education","training",42
"existing","shelter",42
"flu","prevention",42
"flu","shots",42
"health","instruction",42
"including","flu",42
"instruction","medical",42
"legal","installation",42
"medical","condition",42
"nasal","spray",42
"nycha","resident",42
"people","previously",42
"permanent","housing",42
"placement","assistance",42
"prevention","including",42
"request","education",42
"safe","lead",42
"shelter","relocation",42
"spray","vaccines",42
"tutor","mentor",42
"unhealthy","condition",42
"broken","steel",41
"chronic","diseases",41
"city","streets",41
"cost","health",41
"design","construct",41
"device","designed",41
"diabetes","heart",41
"family","emergency",41
"green","infrastructure",41
"green","roofs",41
"health","screening",41
"heart","disease",41
"infrastructure","practices",41
"maintain","sustainable",41
"maintenance","plans",41
"multiagency","effort",41
"offer","services",41
"rent","repair",41
"repair","electronic",41
"required","maintenance",41
"restaurant","business",41
"sell","rent",41
"shifted","missing",41
"steel","plate",41
"sustainable","green",41
"tower","registration",41
"account","issue",40
"administration","hra",40
"assembly","permit",40
"bail","bond",40
"bond","agent",40
"cellar","door",40
"commercial","cycling",40
"food","pantry",40
"hra","food",40
"illegal","business",40
"nyc311","service",40
"online","account",40
"pedestrian","bridges",40
"school","youth",40
"soup","kitchen",40
"track","nyc311",40
"credit","terms",39
